Tamahaq,22.789,5.522,2303,thv,1,1,0,1,0,0,182,1,0,0,1,0,0,0,1,1,0,0, , , , , , , , ,0,0,0,0,0, , , , , ,0,0,0,0,26,7,0,0,0,0,18,8,26,9,6,6,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,18,0.3888888889,9,0.8103642518,-0.449774495,1,4,4,1,0,0,0,0,0,2,0,1,0,0,0,1,9,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,Afro-Asiatic,Berber, , , , ,0,Africa,Africa,North Africa,Morocco,0,0,1380,25.522,"62,000","62,000",MiddleOldWorld,0,0,1,0,0,0
Tamari,10.183,1.101,2304,tbz, , , , , , ,1280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,8,4,0,0,0,9,7,16,6,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,0.75,6,-0.5704052657,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,0,Niger-Kongo,Gur, , , , ,0,Africa,Africa,West Africa,Benin,0,0,240,21.101,"147,500","147,500",Africa_SubSaharan, , , , , , 
Tamasheq,13.784,-11.599,2305,taq,1,2,0,0,0,0,76,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0, ,1,0,0,0,0,0,0,1,19,4,0,0,0,0,15,4,19,7,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0.7,7,0.1374500173,-0.786402843,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,8,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,Afro-Asiatic,Berber, , , , ,0,Africa,Africa,West Africa,Mauritania,0,0,140,8.401,"281,200","281,200",Africa_SubSaharan,0,0,1,0,0,0
Jagoi,1.395,109.984,2306,sne,1,1,0,1,0,0,108,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,6,0,0,0,0,10,8,18,8,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,-0.8112911245,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Austronesian,Malayo-Polynesian,Malayo-Sumbawan,Malayo-Chamic,Chamic, ,0,Pacific,SE Asia & Oceania,Southeast Asia,Malaysia,0,0,40,129.984,"29,200","29,200",SEAsiaInsularPacific,0,1,0,0,0,0
Tarok,24.35,93.7,2307,kmm,1,1,0,1,0,0,264,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,22,6,0,0,0,0,13,9,22,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.875,5,-0.8112911245,-0.786402843,1,5,3,2,1,0,0,0,0,1,0,0,1,0,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,Tibeto-Burman,Kuki-Chin-Naga,Kuki-Chin,Northern, , ,0,Eurasia,SE Asia & Oceania,Southeast Asia,India,0,0,1000,113.7,"15,500","15,500",MiddleOldWorld, , , , , , 
Tee,4.602,7.42,2308,tkq, , , , , , ,1008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,7,2,0,0,0,12,12,24,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0.4189953027,-0.0854965226,1,5,5,1,0,0,0,1,0,1,0,1,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,Niger-Kongo,CrossRiver, , , , ,0,Africa,Africa,West Africa,Nigeria,0,0,20,27.42,"313,000","313,000",Africa_SubSaharan, , , , , , 
Tegali,11.863,31.051,2309,ras,1,1,0,1,0,0,114,1,0,0,1,0,0,0,1,1,0,0, , , , , , , , ,0,0,0,0,0, , , , , ,0,0,x,x,19,6,0,0,0,0,11,8,19,9,4,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,12,0.75,7,-0.5704052657,0.2222957594,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,Kordofanian,Rashad, , , , ,0,Africa,Africa,West Africa,Sudan,0,0,900,51.051,"35,700","35,700",Africa_SubSaharan, , , , , , 
Tegem,10.228,30.926,2310,laf, , , , , , ,1425, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,8,4,0,0,0,10,9,19,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.0126746701,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,Kordofanian,Talodi, , , , ,0,Africa,Africa,West Africa,Sudan,0,0,500,50.926,600,600,Africa_SubSaharan, , , , , , 
Teke,-2.05,14.35,2311,ebo, , , , , , ,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,5,0,0,0,0,13,8,21,10,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0.5605309632,-0.786402843,1,5,5,1,0,0,0,0,1,1,0,1,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Northwest,B,0,Africa,Africa,Southern Africa,Congo,0,0,540,34.35,"38,800","38,800",Africa_SubSaharan, , , , , , 
Teke_South,-2.75,13.9,2312,ifm,1,0,1,0,0,0,190,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0, , , , , ,0,0,x,0,19,5,0,0,0,0,12,7,19,10,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,5,0.7078748134,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Northwest,B,0,Africa,Africa,Southern Africa,Congo,0,0,560,33.9,"10,000","10,000",Africa_SubSaharan, , , , , , 
Tetela,-4.028,24.391,2313,tll,1,1,0,1,0,0,1680,1,0,0,1,0,0,0,0,1,0,0, , , , , , , , ,0,0,0,0,0, , , , , ,0,0,x,x,28,7,4,0,0,0,21,7,28,16,3,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,7,-0.8112911245,1.8879147961,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Northwest,C,0,Africa,Africa,Southern Africa,Democratic Republic of the Congo,0,0,560,44.391,"750,000","750,000",Africa_SubSaharan, , , , , , 
Tharaka,0,38,2314,thk, , , , , , ,152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,8,0,0,0,0,12,7,19,8,4,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5333333333,7,-0.1034358415,0.2222957594,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Central,E,0,Africa,Africa,Southern Africa,Kenya,0,0,740,58,"139,000","150,000",Africa_SubSaharan, , , , , , 
Tiro,11.051,30.488,2315,tic, , , , , , ,1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,10,3,0,0,0,11,9,20,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.0126746701,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,1,0,0,0,0,0,Kordofanian,Heiban, , , , ,0,Africa,Africa,West Africa,Sudan,0,0,900,50.488,"40,000","40,000",Africa_SubSaharan, , , , , , 
Tocho,10.904,30.201,2316,taz, , , , , , ,1008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,7,3,0,0,0,9,9,18,9,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9,7,0.0126746701,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,Kordofanian,Talodi, , , , ,0,Africa,Africa,West Africa,Sudan,0,0,900,50.201,"3,800","3,800",Africa_SubSaharan, , , , , , 
Tsoa,-22.582,26.03,2317,hio, , , , , , ,680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,5,3,0,0,0,15,3,18,11,4,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8333333333,6,0.7010626681,-0.786402843,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,16,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Khoe,Khoe,Kalahari, , , ,0,Africa,Africa,Southern Africa,Botswana,0,0,1160,46.03,"6,540","6,540",Africa_SubSaharan, , , , , , 
Tsonga,-24.506,31.514,2318,tso, , , , , , ,555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37,5,2,0,0,0,29,8,37,22,4,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,7,3.1485847966,0.1729083068,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,7,2,1,1,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Central,S,0,Africa,Africa,Southern Africa,South Africa,0,0,420,51.514,"3,669,000","3,669,000",Africa_SubSaharan, , , , , , 
Tswa,-22.039,34.139,2319,tsc, , , , , , ,405, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,5,2,0,0,0,20,7,27,12,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,6,-0.8112911245,0.1729083068,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,8,2,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Central,S,0,Africa,Africa,Southern Africa,Mozambique,0,0,0,54.139,"1,180,000","1,180,000",Africa_SubSaharan, , , , , , 
Tswana,-24.654,25.927,2320,tsn,2,0,0,0,1,0,714,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,34,7,2,0,0,0,20,8,28,15,3,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0.625,7,0.7791312983,1.435792221,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,1,6,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Central,S,0,Africa,Africa,Southern Africa,Botswana,0,0,1000,45.927,"4,521,700","4,521,700",Africa_SubSaharan, , , , , , 
Tumak,9.363,17.367,2321,tmc,1,1,0,1,0,0,2400,1,0,0,1,0,0,0,1,1,0,0, , , , , , , , ,0,0,0,0,0, , , , , ,0,0,x,x,25,7,5,0,0,0,15,10,25,13,3,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,16,0.8125,7,-0.3493556251,1.4722294472,1,5,5,1,0,0,0,0,0,2,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,1,0,0,0,0,0,Afro-Asiatic,Chadic, , , , ,0,Africa,Africa,West Africa,Chad,0,0,380,37.367,"25,200","25,200",Africa_SubSaharan, , , , , , 
Tura,7.815,-7.171,2322,neb,1,1,0,1,0,0,1470,1,0,0,1,0,0,0,0,1,0,0, , , , , , , , ,0,0,0,0,0, , , , , ,0,0,x,x,21,9,4,0,0,0,15,6,21,11,5,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.75,8,0.4189953027,1.1912453618,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,Mande,Eastern, , , , ,0,Africa,Africa,West Africa,Côte d'Ivoire,0,0,340,12.829,"38,500","38,500",Africa_SubSaharan, , , , , , 
Tusya,10.9,-4.45,2323,wib,1,1,0,1,0,0,1380,1,0,0,1,0,0,0,1,1,0,0, , , , , , , , ,0,0,0,0,0, , , , , ,0,0,0,0,23,9,3,0,0,0,14,9,23,9,5,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0.6,8,0.7773030676,0.2222957594,1,5,5,1,0,0,0,0,0,2,0,1,0,0,1,1,5,3,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,Niger-Kongo,Gur, , , , ,0,Africa,Africa,West Africa,Burkina Faso,0,0,340,15.55,"19,500","19,500",Africa_SubSaharan, , , , , , 
Twampa,10,34,2324,udu, , , , , , ,189, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,7,0,0,0,0,19,8,27,15,5,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,24,0.625,9,0.4214745032,1.7532229556,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,Nilo-Saharan,Komuz, , , , ,0,Africa,Africa,Ethiopia,Sudan,0,0,500,54,"20,000","20,000",Africa_SubSaharan, , , , , , 
Twi,5.5,-1.5,2325,aka-3, , , , , , ,680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,5,3,0,0,0,12,5,17,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,-0.4667775312,-0.0854965226,1,3,3,1,0,0,0,1,0,1,0,0,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,Niger-Kongo,Kwa, , , , ,0,Africa,Africa,West Africa,Ghana,0,0,90,18.5,"8,300,000","8,300,000",Africa_SubSaharan, , , , , , 
Tyurama,10.76,-5.012,2326,tuz,2,1,0,0,0,1,330,1,0, ,1, , , ,1,1, , , , , , , , , , ,0,0,0,0,0, , , , , ,0,0,0,0,22,8,0,0,0,0,14,8,22,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.3153675682,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,0,0,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,Niger-Kongo,Gur, , , , ,0,Africa,Africa,West Africa,Burkina Faso,0,0,780,14.988,"37,000","37,000",Africa_SubSaharan, , , , , , 
Ukwuani,5.942,6.505,2327,ukw, , , , , , ,729, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,9,2,0,0,0,19,8,27,12,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.8277951358,-0.0854965226,1,5,5,1,0,0,0,1,0,1,0,1,1,0,0,1,7,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,Niger-Kongo,Igboid, , , , ,0,Africa,Africa,West Africa,Nigeria,0,0,20,26.505,"150,000","150,000",Africa_SubSaharan, , , , , , 
Urhobo,5.742,5.993,2328,urh, , , , , , ,1302, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,7,2,0,0,0,22,9,31,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.3153675682,-0.786402843,1,5,5,1,0,0,0,0,0,1,0,1,1,0,1,1,12,2,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,Niger-Kongo,Edoid, , , , ,0,Africa,Africa,West Africa,Nigeria,0,0,20,25.993,"546,000","546,000",Africa_SubSaharan, , , , , , 
Utoro,11.089,30.612,2329,nix, , , , , , ,1140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,9,3,0,0,0,10,9,19,10,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0.0126746701,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,1,0,0,0,0,0,Kordofanian, , , , , ,0,Africa,Africa,West Africa,Sudan,0,0,700,50.612,"10,000","10,000",Africa_SubSaharan, , , , , , 
Vute,5.542,12.318,2330,vut,2,1,0,0,0,1,8280,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0, , , , , ,1,0,1,1,30,8,11,0,0,0,23,7,30,18,4,5,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,20,0.85,8,0.3228365359,1.4722294472,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,5,3,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,1,0,0,0,0,0,Niger-Kongo,Bantoid,Northern,Mambiloid, , ,0,Africa,Africa,West Africa,Cameroon,0,0,980,32.318,"21,000","21,000",Africa_SubSaharan, , , , , , 
Warnang,10.6,31.157,2331,wrn, , , , , , ,832, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,7,3,0,0,0,7,9,16,7,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.875,6,-0.1084697663,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,Kordofanian,Heiban, , , , ,0,Africa,Africa,West Africa,Sudan,0,0,440,51.157,"1,100","1,100",Africa_SubSaharan, , , , , , 
Yaaku,0.475,37.01,2332,muu, , , , , , ,190, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,5,0,0,0,0,11,8,19,8,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,-0.8112911245,-0.786402843,1,4,4,1,0,0,0,0,0,1,0,1,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Afro-Asiatic,Cushitic, , , , ,0,Africa,Africa,Southern Africa,Kenya,0,0,1780,57.01,50,250,Africa_SubSaharan, , , , , , 
Yaka,-6.975,17.109,2333,axk, , , , , , ,1120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,5,3,0,0,0,22,6,28,17,3,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0.85,7,1.1698103128,1.1547987126,1,3,3,1,0,0,0,0,0,2,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,Niger-Kongo,Bantoid,Southern,Narrow Bantu,Northwest,C,0,Africa,Africa,Southern Africa,Democratic Republic of the Congo,0,0,620,37.109,"900,000","900,000",Africa_SubSaharan, , , , , , 
